c8e48995de64980dbabc46fafd816da2f1be2f3b,DELETE,regular-file,my_env/Lib/site-packages/bs4/__pycache__/diagnose.cpython-311.pyc,13250,
1204d2dd2f58b2e0817acaff4082b6a9b1a61474,DELETE,regular-file,my_env/Lib/site-packages/bs4/__pycache__/element.cpython-311.pyc,97826,
c02ab746bb2650f70cd94374bba992c7a729cf7a,DELETE,regular-file,my_env/Lib/site-packages/bs4/__pycache__/formatter.cpython-311.pyc,8914,
2e3974587e934cd071f14cd6f8c77dceb6cf7e0e,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/__init__.py,24393,
481594a449b18e3391d4035eaa0e874e83854fa2,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/__pycache__/__init__.cpython-311.pyc,24881,
dc8a61c29d6fcd2a946506e2fd9c5b672bb6e319,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/__pycache__/_html5lib.cpython-311.pyc,22326,
f9684b24667bba4c5702eff9b042c2f315d9b794,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/__pycache__/_htmlparser.cpython-311.pyc,14312,
b448e670c537905524a9cbb32878fb403c647f9b,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/__pycache__/_lxml.cpython-311.pyc,16530,
dac2173214b50019285b408c73b66e1378888dc7,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/_html5lib.py,19078,
e065096bd4ee9ef76520a612ecde50805f510e2b,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/_htmlparser.py,14919,
971c81e56fd7363caca090505c23752b6c58de87,DELETE,regular-file,my_env/Lib/site-packages/bs4/builder/_lxml.py,14904,
245ac6010ad08b2527fbad0921aae7fbb04d9ab0,DELETE,regular-file,my_env/Lib/site-packages/bs4/css.py,10077,
692433c57a2dbb2bd20168b21ff56a9f6201a871,DELETE,regular-file,my_env/Lib/site-packages/bs4/dammit.py,41158,
e079772e695d19f13a2e06bea08dd84849b2e6ff,DELETE,regular-file,my_env/Lib/site-packages/bs4/diagnose.py,7195,
9c73957c3f01ad0b8b1b46dac0eb4f86f94c9c55,DELETE,regular-file,my_env/Lib/site-packages/bs4/element.py,92716,
c821318d9b2ba3772eefbc2d0e2a4d838980a783,DELETE,regular-file,my_env/Lib/site-packages/bs4/formatter.py,7184,
dbb1593e250c4241b37e4e08c1f1c7032fbaa254,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__init__.py,48391,
a3922d576a112036a66264c7d81991edf0a632fe,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/__init__.cpython-311.pyc,66962,
3b02771da66f73901fc17f786649828f2e1afc27,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_builder.cpython-311.pyc,1836,
9a50a4d262b407c9268c377d469ab960cf4f8d38,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_builder_registry.cpython-311.pyc,8596,
f65a164dd8ea42a2cf1ade237da98be766d7677b,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_css.cpython-311.pyc,31726,
bd9369ef35e83e50b78c752cc34329976926bcff,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_dammit.cpython-311.pyc,19183,
cc41f48dea7387ff430fdb40c2eac56a8557b052,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_docs.cpython-311.pyc,540,
de75629f939d0a973bc8d913afb6b539d1168115,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_element.cpython-311.pyc,4152,
b3120877b996fc7c811bd7a97c2b5ae74ae29fb0,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_formatter.cpython-311.pyc,5135,
7d0d759baafbc82ede47d5d8c0f386b957ecf261,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_fuzz.cpython-311.pyc,4248,
b7880c59a6bba08b68076d5c13d8a0a6756bfb86,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_html5lib.cpython-311.pyc,12062,
3a9766e3c4499df2e9592fb46b14f05ad630ae47,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_htmlparser.cpython-311.pyc,7305,
417ca64a989782fcd9ba62ebaa5babff98f2d7ca,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_lxml.cpython-311.pyc,8854,
689941e6cdafb22880001c8c2860fb9143d88a5a,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_navigablestring.cpython-311.pyc,8932,
7dd6b7ba98a7b00b2bad0976b5024ebc84a6d64e,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_pageelement.cpython-311.pyc,22292,
c76c9135df68bcddef6d5bed1ca3e9644214f7dc,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_soup.cpython-311.pyc,33179,
b1d4a47957a8193f2bf61603b0c5c728559f0243,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_tag.cpython-311.pyc,14540,
94071a310f5ff9668cdf6291b6ed0ce4bc907975,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/__pycache__/test_tree.cpython-311.pyc,91688,
b34be8b1039279793b331acbbac9a031b7aa358b,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-4818336571064320.testcase,23,
dbeed3f57aba4e459e3f8d8036db72ad223e1845,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-4999465949331456.testcase,30,
0fe66dd23fe94a8e451dfb1a84da38ed0984c1f9,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-5167584867909632.testcase,19469,
367106c76f6408cd57cd51e622cf01a9903e5f34,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-5703933063462912.testcase,5,
b8536ef0387195baad9fe9c0b29f26f7db569c2f,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-5843991618256896.testcase,35,
d8b549c55aa2fa4988dc1097054c8a995542a271,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-5984173902397440.testcase,51495,
123e56d4d0b75ccd43b59fccd09df12e29d916d9,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-6124268085182464.testcase,10380,
2831c484e5f5e6d2d2ab98fa7c77230a9d865450,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-6241471367348224.testcase,19,
a823d557b4bebed8a9cdb880d281c9de69a1aa0a,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-6450958476902400.testcase,3546,
65af44d8c1bdb043fa6810902e1ce623533bd34a,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/clusterfuzz-testcase-minimized-bs4_fuzzer-6600557255327744.testcase,124,
5559adbb352524a8992fcae8243952cb82d01d27,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/fuzz/crash-0d306a50c8ed8bcd0785b67000fcd5dea1d33f08.testcase,2607,
75370712a8c38162b167b1ee358e4adc75c6fff2,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_builder.py,1115,
9327174f3775a763f5379eeaafddbd6cf1c69c52,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_builder_registry.py,5114,
359dbcd246168d3e81968341cf3412077ccbd3b7,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_css.py,17279,
9aad0ac695a301b6eec081bc15c2a8e29edb891c,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_dammit.py,15451,
0194d697367edde31c9ce13a0d5e43904d14c2a7,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_docs.py,1127,
6d08ab5d063cde52c26d805aed64993c6cfd7995,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_element.py,2377,
528b16d5b5b9ca6552254ee19f66828f78a86946,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_formatter.py,4148,
f778539a845736fd84982d05a9d0704ce801ecb4,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_fuzz.py,3637,
4197720f3bca31cfe6cee9edd17d48edc603657a,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_html5lib.py,8322,
a1195d815f6903751af5139986bf7d1c2880d9e1,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_htmlparser.py,6256,
5065b6fc835e019fcb7cd4e60a3a36d267f34235,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_lxml.py,7635,
e4c179e9d8869474eeadbf8221ffc325af62ffc4,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_navigablestring.py,5081,
24f9385de243f853f5de8ea456976d6e2dbef80f,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_pageelement.py,14274,
28013b87bbffd8896f8986e7ac261806e53a858e,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_soup.py,19877,
88cc202d70bceee5dfdf7c267368716a6bd9173b,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_tag.py,9016,
26995f95a282ab72d7cf9bf7d8f05adca86ad68c,DELETE,regular-file,my_env/Lib/site-packages/bs4/tests/test_tree.py,48129,
a1b589e38a32041e49332e5e81c2d363dc418d68,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/INSTALLER,4,
0a64774eabe6b51f6fec2eeaf9875fc0f5e668e6,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/LICENSE,1052,
1e6ac65fbf957df5dee0caa6c3b374dfecb28b92,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/METADATA,2190,
2629371e96b32f485abca0a069598e53386fdbce,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/RECORD,1009,
5bad85fdc1cd08553756d0fb2c7be8b5ad6af7fb,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/WHEEL,92,
963eac530b9bc28d704d1bc410299c68e3216d4d,DELETE,regular-file,my_env/Lib/site-packages/certifi-2023.5.7.dist-info/top_level.txt,8,
705f416d6b06ce5f51b3ff47c49d078e93c6f034,DELETE,regular-file,my_env/Lib/site-packages/certifi/__init__.py,94,
8945b5da857f4a7dec2b84f1225f012f6098418c,DELETE,regular-file,my_env/Lib/site-packages/certifi/__main__.py,243,
bac3119eff6b04cce0612032901000f02244f5e6,DELETE,regular-file,my_env/Lib/site-packages/certifi/__pycache__/__init__.cpython-311.pyc,316,
bd5cb27dc4bc07f4ae181123c240a9c1f774d5ba,DELETE,regular-file,my_env/Lib/site-packages/certifi/__pycache__/__main__.cpython-311.pyc,705,
5203ac6ed428e1136b4beb74103ae8240d871e6b,DELETE,regular-file,my_env/Lib/site-packages/certifi/__pycache__/core.cpython-311.pyc,3322,
5183934bb755cb4c761c4608229b3e8372dc2c3e,DELETE,regular-file,my_env/Lib/site-packages/certifi/cacert.pem,278952,
de028981b97e1fcc8ef4ab2c817cc8731b9c8738,DELETE,regular-file,my_env/Lib/site-packages/certifi/core.py,4219,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,my_env/Lib/site-packages/certifi/py.typed,0,
a1b589e38a32041e49332e5e81c2d363dc418d68,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/INSTALLER,4,
6da2297882e46bda0a983f57e49b46952c4f8c9e,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/LICENSE,1090,
1a1d76ecfa56ccc9dd80d291ff48c818b3e00d74,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/METADATA,31912,
bff221c5f6092fbef4bc98c6e3d6a3631c9e3375,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/RECORD,2783,
30c3ff1eb01e13933cabb00b73b4ebc604c5f0e1,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/WHEEL,102,
a06d360058d8c506e7711ac2d07b8a8503eaa1ad,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/entry_points.txt,76,
66958f0a069d7aea7939bed40b9197608e93b243,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer-3.2.0.dist-info/top_level.txt,19,
4077a449daef874df6dd2aa526edeb9a2713fa04,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__init__.py,1623,
c506adf89e2a22f8b5182c44fad41ab4871bb01a,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/__init__.cpython-311.pyc,1835,
e1bec0bdd7a97b31c8e63c21e5f2a8f14923f1e3,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/api.cpython-311.pyc,20405,
865173fb7a6a6a36c90e9849943c016751056b65,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/cd.cpython-311.pyc,16181,
44feb4d2cf0d0ed4a1f398a97122cf935a956b07,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/constant.cpython-311.pyc,28874,
05a79eca4a08c8a49e9a2e253f4506fb35077ce2,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/legacy.cpython-311.pyc,2754,
abfa886eb74727784fe5c1a5513317fe492b30ce,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/md.cpython-311.pyc,25444,
e8fa33f6da487f1b72cc580ad5a8f45f19ec1a65,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/models.cpython-311.pyc,17909,
ca72b2b334f3b4643ab07ec216e99a7eda6b53d5,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/utils.cpython-311.pyc,16162,
2ad9a9d887623eaf33cffcb694d2b1d231a30632,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/__pycache__/version.cpython-311.pyc,327,
4472bf6c4ef1bd5dafe953179663dc84bd1c0554,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/api.py,21723,
73e67e9da7fb011c561edbace8e8cbde14eaceb4,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/assets/__init__.py,21509,
17330264e36210f9c8a30485f485618868019798,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/assets/__pycache__/__init__.cpython-311.pyc,10778,
ad059097589c208c4a1ca31e73dcc24b0cc0a04f,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/cd.py,12944,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/cli/__init__.py,0,
010a31ee542a3f7c60cc0038ab594e1ac9c211ef,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/cli/__pycache__/__init__.cpython-311.pyc,189,
ba438ba476329670b4f0d44698d7947611a48284,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/cli/__pycache__/normalizer.cpython-311.pyc,11692,
28021223b86e13eb41b18e76fdee750b0421146e,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/cli/normalizer.py,10040,
9faccda394ae0aadb9b0b8ed4436b126607b4be6,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/constant.py,19596,
a458e4916b8a79acb7f2953d9dded93039e53e5d,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/legacy.py,2125,
d069b5bce3c81f76c5134670c97180f6dda1b350,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/md.cp311-win_amd64.pyd,10752,
25eed7c2a05c249f6d79f70e2a7105deb5ca0a23,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/md.py,19264,
65f3390e0030820c172d203169202cd969ffba25,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/md__mypyc.cp311-win_amd64.pyd,113152,
d2f006b9a30729f71d82426489aec7805ba0ecef,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/models.py,11829,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/py.typed,0,
4fea6b9f0725a22193b130e299f42a9d6874088a,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/utils.py,11992,
5f30876d4eabfe16ec49f3aef81e6aa4a6bfcaa7,DELETE,regular-file,my_env/Lib/site-packages/charset_normalizer/version.py,85,
a1b589e38a32041e49332e5e81c2d363dc418d68,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/INSTALLER,4,
d12a849186982399c537c5b9a8fd77bf2edd5eab,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/LICENSE.rst,1475,
708b5ceb32a5606c43c8c3bea0fb59ed3480286e,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/METADATA,3014,
2943817adddb87105e58d8aa772c8c47a63b7406,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/RECORD,2496,
1f37c02f2eb2e26b306202feaccb31e522b8b169,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/WHEEL,92,
dca9a909647e3b066931de2909c2d1e65c78c995,DELETE,regular-file,my_env/Lib/site-packages/click-8.1.5.dist-info/top_level.txt,6,
2d3f11801206ef975e905501577a17167d6a0753,DELETE,regular-file,my_env/Lib/site-packages/click/__init__.py,3138,
745006cee3a82a7d31ac29ed3e348edaa9dd9bf3,DELETE,regular-file,my_env/Lib/site-packages/click/__pycache__/__init__.cpython-311.pyc,3665,
